transaction_id,investor_id,date,transaction_type,transaction_amount,state,age_group,city_tier,gender,monthly_sip_amount,transaction_count,year,year_month
TXN0012770,INV02849,2024-07-27,SIP,12112.8,Uttar Pradesh,25-34,T30,Male,12530.55,1,2024,2024-07
TXN0012771,INV02850,2023-10-04,Redemption,122445.47,Rajasthan,45-54,B30,Female,19863.89,1,2023,2023-10
TXN0012772,INV02850,2023-06-23,Lumpsum,149276.87,Rajasthan,45-54,B30,Female,19863.89,1,2023,2023-06
TXN0012773,INV02850,2025-12-01,Redemption,43212.15,Rajasthan,45-54,B30,Female,19863.89,1,2025,2025-12
TXN0012774,INV02851,2023-11-15,SIP,5361.23,Maharashtra,35-44,T30,Male,5750.44,1,2023,2023-11
TXN0012775,INV02851,2025-08-06,SIP,6162.41,Maharashtra,35-44,T30,Male,5750.44,1,2025,2025-08
TXN0012776,INV02851,2024-03-02,SIP,6060.48,Maharashtra,35-44,T30,Male,5750.44,1,2024,2024-03
TXN0012777,INV02851,2025-07-23,Lumpsum,61620.86,Maharashtra,35-44,T30,Male,5750.44,1,2025,2025-07
TXN0012778,INV02852,2024-04-01,SIP,24402.18,Telangana,45-54,B30,Female,26702.34,1,2024,2024-04
TXN0012779,INV02852,2023-04-21,Lumpsum,121640.81,Telangana,45-54,B30,Female,26702.34,1,2023,2023-04
TXN0012780,INV02853,2022-08-12,Lumpsum,300504.0,Kerala,45-54,T30,Male,67966.19,1,2022,2022-08
TXN0012781,INV02853,2024-12-03,Lumpsum,677130.62,Kerala,45-54,T30,Male,67966.19,1,2024,2024-12
TXN0012782,INV02853,2025-05-22,Lumpsum,413416.06,Kerala,45-54,T30,Male,67966.19,1,2025,2025-05
TXN0012783,INV02853,2024-06-05,SIP,62375.65,Kerala,45-54,T30,Male,67966.19,1,2024,2024-06
TXN0012784,INV02853,2025-06-22,SIP,68358.0,Kerala,45-54,T30,Male,67966.19,1,2025,2025-06
TXN0012785,INV02853,2022-05-07,SIP,76424.09,Kerala,45-54,T30,Male,67966.19,1,2022,2022-05
TXN0012786,INV02854,2023-04-11,SIP,4965.22,Telangana,18-24,T30,Male,5118.02,1,2023,2023-04
TXN0012787,INV02854,2025-06-07,Lumpsum,61781.3,Telangana,18-24,T30,Male,5118.02,1,2025,2025-06
TXN0012788,INV02855,2022-07-07,SIP,2707.75,Kerala,18-24,B30,Female,2500.99,1,2022,2022-07
TXN0012789,INV02855,2023-09-04,SIP,2263.94,Kerala,18-24,B30,Female,2500.99,1,2023,2023-09
TXN0012790,INV02856,2025-02-12,Lumpsum,68566.24,West Bengal,25-34,B30,Male,9540.44,1,2025,2025-02
TXN0012791,INV02856,2024-07-25,Redemption,46974.61,West Bengal,25-34,B30,Male,9540.44,1,2024,2024-07
TXN0012792,INV02857,2023-11-11,SIP,18691.78,Telangana,55+,T30,Male,16558.26,1,2023,2023-11
TXN0012793,INV02857,2022-05-10,SIP,16110.37,Telangana,55+,T30,Male,16558.26,1,2022,2022-05
TXN0012794,INV02858,2024-02-29,SIP,6060.22,Karnataka,35-44,T30,Male,6612.62,1,2024,2024-02
TXN0012795,INV02858,2022-12-29,SIP,6635.42,Karnataka,35-44,T30,Male,6612.62,1,2022,2022-12
TXN0012796,INV02858,2022-02-11,Redemption,29858.92,Karnataka,35-44,T30,Male,6612.62,1,2022,2022-02
TXN0012797,INV02858,2022-05-16,SIP,6385.19,Karnataka,35-44,T30,Male,6612.62,1,2022,2022-05
TXN0012798,INV02858,2022-12-23,Lumpsum,67286.71,Karnataka,35-44,T30,Male,6612.62,1,2022,2022-12
TXN0012799,INV02858,2023-05-18,SIP,6015.15,Karnataka,35-44,T30,Male,6612.62,1,2023,2023-05
TXN0012800,INV02858,2025-06-20,SIP,7211.83,Karnataka,35-44,T30,Male,6612.62,1,2025,2025-06
TXN0012801,INV02859,2023-12-01,SIP,11292.99,Gujarat,45-54,T30,Male,11727.26,1,2023,2023-12
TXN0012802,INV02859,2023-01-31,SIP,12617.79,Gujarat,45-54,T30,Male,11727.26,1,2023,2023-01
TXN0012803,INV02860,2022-02-10,Lumpsum,79502.87,Maharashtra,25-34,T30,Other,6322.73,1,2022,2022-02
TXN0012804,INV02860,2022-01-03,SIP,6954.31,Maharashtra,25-34,T30,Other,6322.73,1,2022,2022-01
TXN0012805,INV02860,2024-05-23,Redemption,45274.62,Maharashtra,25-34,T30,Other,6322.73,1,2024,2024-05
TXN0012806,INV02860,2024-07-31,SIP,5912.4,Maharashtra,25-34,T30,Other,6322.73,1,2024,2024-07
TXN0012807,INV02860,2022-11-29,SIP,6649.29,Maharashtra,25-34,T30,Other,6322.73,1,2022,2022-11
TXN0012808,INV02861,2023-06-30,SIP,10313.34,Telangana,25-34,T30,Male,10767.66,1,2023,2023-06
TXN0012809,INV02861,2022-01-03,SIP,10786.24,Telangana,25-34,T30,Male,10767.66,1,2022,2022-01
TXN0012810,INV02861,2024-10-07,Lumpsum,57665.83,Telangana,25-34,T30,Male,10767.66,1,2024,2024-10
TXN0012811,INV02861,2025-02-27,Redemption,42067.25,Telangana,25-34,T30,Male,10767.66,1,2025,2025-02
TXN0012812,INV02862,2023-09-01,SIP,22094.33,Madhya Pradesh,25-34,T30,Male,21721.93,1,2023,2023-09
TXN0012813,INV02862,2023-06-10,SIP,24274.82,Madhya Pradesh,25-34,T30,Male,21721.93,1,2023,2023-06
TXN0012814,INV02862,2022-05-01,Lumpsum,324009.73,Madhya Pradesh,25-34,T30,Male,21721.93,1,2022,2022-05
TXN0012815,INV02862,2023-09-18,Lumpsum,185217.27,Madhya Pradesh,25-34,T30,Male,21721.93,1,2023,2023-09
TXN0012816,INV02862,2023-04-15,SIP,23328.91,Madhya Pradesh,25-34,T30,Male,21721.93,1,2023,2023-04
TXN0012817,INV02862,2024-07-18,SIP,20445.84,Madhya Pradesh,25-34,T30,Male,21721.93,1,2024,2024-07
TXN0012818,INV02863,2025-03-13,SIP,13166.83,Rajasthan,35-44,B30,Male,13815.2,1,2025,2025-03
TXN0012819,INV02863,2023-03-25,SIP,12966.24,Rajasthan,35-44,B30,Male,13815.2,1,2023,2023-03
TXN0012820,INV02863,2023-08-01,Lumpsum,161946.85,Rajasthan,35-44,B30,Male,13815.2,1,2023,2023-08
TXN0012821,INV02863,2025-12-23,SIP,15400.79,Rajasthan,35-44,B30,Male,13815.2,1,2025,2025-12
TXN0012822,INV02863,2024-05-17,SIP,12966.37,Rajasthan,35-44,B30,Male,13815.2,1,2024,2024-05
TXN0012823,INV02863,2024-07-24,Lumpsum,130414.46,Rajasthan,35-44,B30,Male,13815.2,1,2024,2024-07
TXN0012824,INV02864,2023-10-03,Redemption,62967.59,Delhi,35-44,B30,Female,19591.55,1,2023,2023-10
TXN0012825,INV02864,2023-11-03,SIP,19849.22,Delhi,35-44,B30,Female,19591.55,1,2023,2023-11
TXN0012826,INV02865,2022-07-12,Lumpsum,65918.82,Maharashtra,25-34,B30,Female,7232.06,1,2022,2022-07
TXN0012827,INV02865,2025-11-30,SIP,8192.48,Maharashtra,25-34,B30,Female,7232.06,1,2025,2025-11
TXN0012828,INV02865,2022-12-24,SIP,7239.57,Maharashtra,25-34,B30,Female,7232.06,1,2022,2022-12
TXN0012829,INV02865,2023-11-22,Redemption,30568.94,Maharashtra,25-34,B30,Female,7232.06,1,2023,2023-11
TXN0012830,INV02865,2024-01-01,SIP,6951.72,Maharashtra,25-34,B30,Female,7232.06,1,2024,2024-01
TXN0012831,INV02865,2024-06-22,Redemption,27843.91,Maharashtra,25-34,B30,Female,7232.06,1,2024,2024-06
TXN0012832,INV02865,2024-07-25,SIP,7764.22,Maharashtra,25-34,B30,Female,7232.06,1,2024,2024-07
TXN0012833,INV02866,2023-01-18,SIP,34798.87,Tamil Nadu,25-34,T30,Female,36931.83,1,2023,2023-01
TXN0012834,INV02866,2022-11-12,Lumpsum,296676.03,Tamil Nadu,25-34,T30,Female,36931.83,1,2022,2022-11
TXN0012835,INV02866,2025-07-07,Lumpsum,410078.0,Tamil Nadu,25-34,T30,Female,36931.83,1,2025,2025-07
TXN0012836,INV02866,2025-10-19,Lumpsum,319546.09,Tamil Nadu,25-34,T30,Female,36931.83,1,2025,2025-10
TXN0012837,INV02866,2023-02-08,Lumpsum,228503.82,Tamil Nadu,25-34,T30,Female,36931.83,1,2023,2023-02
TXN0012838,INV02866,2023-01-30,SIP,34777.68,Tamil Nadu,25-34,T30,Female,36931.83,1,2023,2023-01
TXN0012839,INV02867,2023-05-17,Lumpsum,105272.94,Tamil Nadu,25-34,B30,Male,9280.07,1,2023,2023-05
TXN0012840,INV02867,2023-06-04,SIP,9626.39,Tamil Nadu,25-34,B30,Male,9280.07,1,2023,2023-06
TXN0012841,INV02867,2023-07-22,SIP,9172.3,Tamil Nadu,25-34,B30,Male,9280.07,1,2023,2023-07
TXN0012842,INV02867,2022-12-26,SIP,10459.49,Tamil Nadu,25-34,B30,Male,9280.07,1,2022,2022-12
TXN0012843,INV02867,2024-10-09,SIP,9602.08,Tamil Nadu,25-34,B30,Male,9280.07,1,2024,2024-10
TXN0012844,INV02867,2025-05-13,SIP,10460.77,Tamil Nadu,25-34,B30,Male,9280.07,1,2025,2025-05
TXN0012845,INV02868,2022-06-10,SIP,11609.41,Maharashtra,18-24,B30,Female,10804.33,1,2022,2022-06
TXN0012846,INV02868,2024-11-19,Lumpsum,108183.65,Maharashtra,18-24,B30,Female,10804.33,1,2024,2024-11
TXN0012847,INV02868,2024-11-15,SIP,12163.84,Maharashtra,18-24,B30,Female,10804.33,1,2024,2024-11
TXN0012848,INV02869,2023-12-29,Lumpsum,94699.75,Tamil Nadu,25-34,T30,Female,6452.77,1,2023,2023-12
TXN0012849,INV02869,2025-09-06,SIP,7184.74,Tamil Nadu,25-34,T30,Female,6452.77,1,2025,2025-09
TXN0012850,INV02869,2025-10-11,SIP,6541.91,Tamil Nadu,25-34,T30,Female,6452.77,1,2025,2025-10
TXN0012851,INV02869,2022-09-14,Lumpsum,38043.8,Tamil Nadu,25-34,T30,Female,6452.77,1,2022,2022-09
TXN0012852,INV02870,2022-12-20,SIP,15504.09,Gujarat,35-44,T30,Female,16046.98,1,2022,2022-12
TXN0012853,INV02870,2024-10-17,SIP,18202.49,Gujarat,35-44,T30,Female,16046.98,1,2024,2024-10
TXN0012854,INV02870,2023-04-01,Lumpsum,94676.22,Gujarat,35-44,T30,Female,16046.98,1,2023,2023-04
TXN0012855,INV02870,2022-06-16,Lumpsum,179553.75,Gujarat,35-44,T30,Female,16046.98,1,2022,2022-06
TXN0012856,INV02871,2025-04-13,Lumpsum,540141.09,Madhya Pradesh,35-44,B30,Female,44704.64,1,2025,2025-04
TXN0012857,INV02871,2024-04-17,Lumpsum,546251.15,Madhya Pradesh,35-44,B30,Female,44704.64,1,2024,2024-04
TXN0012858,INV02871,2025-02-17,SIP,47602.15,Madhya Pradesh,35-44,B30,Female,44704.64,1,2025,2025-02
TXN0012859,INV02871,2022-11-01,SIP,47537.07,Madhya Pradesh,35-44,B30,Female,44704.64,1,2022,2022-11
TXN0012860,INV02871,2024-01-02,SIP,49573.92,Madhya Pradesh,35-44,B30,Female,44704.64,1,2024,2024-01
TXN0012861,INV02871,2022-03-09,SIP,47287.17,Madhya Pradesh,35-44,B30,Female,44704.64,1,2022,2022-03
TXN0012862,INV02871,2022-12-31,Lumpsum,388340.73,Madhya Pradesh,35-44,B30,Female,44704.64,1,2022,2022-12
TXN0012863,INV02872,2022-12-29,Redemption,47146.1,Karnataka,45-54,T30,Female,7875.69,1,2022,2022-12
TXN0012864,INV02872,2025-10-01,Redemption,36701.43,Karnataka,45-54,T30,Female,7875.69,1,2025,2025-10
TXN0012865,INV02873,2024-11-04,SIP,26064.37,Uttar Pradesh,45-54,T30,Female,25214.16,1,2024,2024-11
TXN0012866,INV02873,2023-01-14,SIP,27038.14,Uttar Pradesh,45-54,T30,Female,25214.16,1,2023,2023-01
TXN0012867,INV02873,2024-12-22,Redemption,118621.89,Uttar Pradesh,45-54,T30,Female,25214.16,1,2024,2024-12
TXN0012868,INV02873,2024-10-26,Redemption,121185.1,Uttar Pradesh,45-54,T30,Female,25214.16,1,2024,2024-10
TXN0012869,INV02874,2022-04-23,Lumpsum,96629.85,Tamil Nadu,35-44,T30,Female,8490.85,1,2022,2022-04
TXN0012870,INV02874,2025-06-25,SIP,9251.6,Tamil Nadu,35-44,T30,Female,8490.85,1,2025,2025-06
TXN0012871,INV02875,2025-03-02,Lumpsum,119458.19,Rajasthan,25-34,T30,Male,9884.7,1,2025,2025-03
TXN0012872,INV02875,2025-11-18,SIP,10404.32,Rajasthan,25-34,T30,Male,9884.7,1,2025,2025-11
TXN0012873,INV02876,2022-02-17,SIP,3437.27,Gujarat,35-44,T30,Female,3596.2,1,2022,2022-02
TXN0012874,INV02876,2025-11-11,SIP,3529.97,Gujarat,35-44,T30,Female,3596.2,1,2025,2025-11
TXN0012875,INV02876,2024-08-09,Lumpsum,21006.15,Gujarat,35-44,T30,Female,3596.2,1,2024,2024-08
TXN0012876,INV02877,2024-06-01,SIP,17823.11,Tamil Nadu,35-44,B30,Female,18825.17,1,2024,2024-06
TXN0012877,INV02877,2023-05-12,SIP,20001.66,Tamil Nadu,35-44,B30,Female,18825.17,1,2023,2023-05
TXN0012878,INV02877,2023-02-18,Lumpsum,218457.03,Tamil Nadu,35-44,B30,Female,18825.17,1,2023,2023-02
TXN0012879,INV02877,2024-05-17,SIP,19350.54,Tamil Nadu,35-44,B30,Female,18825.17,1,2024,2024-05
TXN0012880,INV02877,2023-07-25,SIP,20461.87,Tamil Nadu,35-44,B30,Female,18825.17,1,2023,2023-07
TXN0012881,INV02877,2025-08-17,SIP,20030.4,Tamil Nadu,35-44,B30,Female,18825.17,1,2025,2025-08
TXN0012882,INV02878,2024-03-31,Lumpsum,197465.22,Gujarat,35-44,B30,Female,19711.37,1,2024,2024-03
TXN0012883,INV02878,2024-09-04,Lumpsum,202569.36,Gujarat,35-44,B30,Female,19711.37,1,2024,2024-09
TXN0012884,INV02879,2022-08-07,Lumpsum,31050.9,Tamil Nadu,35-44,T30,Male,4085.33,1,2022,2022-08
TXN0012885,INV02879,2022-12-21,SIP,4442.94,Tamil Nadu,35-44,T30,Male,4085.33,1,2022,2022-12
TXN0012886,INV02879,2025-07-04,SIP,3825.5,Tamil Nadu,35-44,T30,Male,4085.33,1,2025,2025-07
TXN0012887,INV02879,2025-06-16,SIP,4247.48,Tamil Nadu,35-44,T30,Male,4085.33,1,2025,2025-06
TXN0012888,INV02879,2023-11-24,SIP,4655.97,Tamil Nadu,35-44,T30,Male,4085.33,1,2023,2023-11
TXN0012889,INV02879,2022-05-08,SIP,4021.72,Tamil Nadu,35-44,T30,Male,4085.33,1,2022,2022-05
TXN0012890,INV02880,2023-07-31,SIP,18059.68,Karnataka,45-54,T30,Male,16221.26,1,2023,2023-07
TXN0012891,INV02880,2024-05-03,Redemption,34183.85,Karnataka,45-54,T30,Male,16221.26,1,2024,2024-05
TXN0012892,INV02880,2025-08-14,Lumpsum,222549.21,Karnataka,45-54,T30,Male,16221.26,1,2025,2025-08
TXN0012893,INV02880,2024-10-22,SIP,17904.44,Karnataka,45-54,T30,Male,16221.26,1,2024,2024-10
TXN0012894,INV02881,2022-05-14,SIP,27918.63,Maharashtra,25-34,B30,Male,26994.21,1,2022,2022-05
TXN0012895,INV02881,2024-01-07,SIP,25417.75,Maharashtra,25-34,B30,Male,26994.21,1,2024,2024-01
TXN0012896,INV02881,2024-09-09,SIP,30944.36,Maharashtra,25-34,B30,Male,26994.21,1,2024,2024-09
TXN0012897,INV02882,2024-11-22,SIP,1881.47,Tamil Nadu,25-34,T30,Female,1926.6,1,2024,2024-11
TXN0012898,INV02882,2024-08-31,SIP,1794.61,Tamil Nadu,25-34,T30,Female,1926.6,1,2024,2024-08
TXN0012899,INV02882,2023-07-02,Lumpsum,10431.73,Tamil Nadu,25-34,T30,Female,1926.6,1,2023,2023-07
TXN0012900,INV02882,2024-01-14,SIP,2043.71,Tamil Nadu,25-34,T30,Female,1926.6,1,2024,2024-01
TXN0012901,INV02883,2024-01-05,SIP,10763.33,Uttar Pradesh,45-54,T30,Male,10072.29,1,2024,2024-01
TXN0012902,INV02883,2023-05-20,Lumpsum,82345.46,Uttar Pradesh,45-54,T30,Male,10072.29,1,2023,2023-05
TXN0012903,INV02883,2023-11-04,Lumpsum,140425.98,Uttar Pradesh,45-54,T30,Male,10072.29,1,2023,2023-11
TXN0012904,INV02883,2024-09-06,SIP,9881.63,Uttar Pradesh,45-54,T30,Male,10072.29,1,2024,2024-09
TXN0012905,INV02883,2024-03-11,SIP,10253.3,Uttar Pradesh,45-54,T30,Male,10072.29,1,2024,2024-03
TXN0012906,INV02883,2024-11-14,SIP,9444.82,Uttar Pradesh,45-54,T30,Male,10072.29,1,2024,2024-11
TXN0012907,INV02883,2024-08-28,SIP,9169.39,Uttar Pradesh,45-54,T30,Male,10072.29,1,2024,2024-08
TXN0012908,INV02884,2023-09-27,SIP,23918.83,Karnataka,45-54,T30,Male,20996.34,1,2023,2023-09
TXN0012909,INV02884,2022-02-12,SIP,24130.91,Karnataka,45-54,T30,Male,20996.34,1,2022,2022-02
TXN0012910,INV02885,2025-05-31,Redemption,32665.3,Karnataka,18-24,T30,Male,6431.1,1,2025,2025-05
TXN0012911,INV02885,2022-12-07,Redemption,18498.03,Karnataka,18-24,T30,Male,6431.1,1,2022,2022-12
TXN0012912,INV02885,2022-01-09,SIP,6924.69,Karnataka,18-24,T30,Male,6431.1,1,2022,2022-01
TXN0012913,INV02886,2025-02-12,SIP,7064.84,Madhya Pradesh,25-34,B30,Male,7433.01,1,2025,2025-02
TXN0012914,INV02886,2025-02-27,SIP,8075.65,Madhya Pradesh,25-34,B30,Male,7433.01,1,2025,2025-02
TXN0012915,INV02886,2023-07-31,SIP,6875.9,Madhya Pradesh,25-34,B30,Male,7433.01,1,2023,2023-07
TXN0012916,INV02886,2023-11-06,SIP,7570.36,Madhya Pradesh,25-34,B30,Male,7433.01,1,2023,2023-11
TXN0012917,INV02886,2023-04-28,Lumpsum,57718.52,Madhya Pradesh,25-34,B30,Male,7433.01,1,2023,2023-04
TXN0012918,INV02886,2023-04-06,SIP,8440.7,Madhya Pradesh,25-34,B30,Male,7433.01,1,2023,2023-04
TXN0012919,INV02887,2025-02-07,SIP,12385.69,Kerala,35-44,T30,Male,12602.4,1,2025,2025-02
TXN0012920,INV02887,2023-05-11,Redemption,67390.96,Kerala,35-44,T30,Male,12602.4,1,2023,2023-05
TXN0012921,INV02887,2025-08-15,SIP,12455.96,Kerala,35-44,T30,Male,12602.4,1,2025,2025-08
TXN0012922,INV02887,2025-05-10,SIP,13944.76,Kerala,35-44,T30,Male,12602.4,1,2025,2025-05
TXN0012923,INV02887,2025-03-01,Lumpsum,184206.91,Kerala,35-44,T30,Male,12602.4,1,2025,2025-03
TXN0012924,INV02887,2025-10-31,Lumpsum,84347.54,Kerala,35-44,T30,Male,12602.4,1,2025,2025-10
TXN0012925,INV02887,2024-07-18,SIP,12353.35,Kerala,35-44,T30,Male,12602.4,1,2024,2024-07
TXN0012926,INV02888,2025-06-24,SIP,2565.65,West Bengal,18-24,T30,Female,2730.61,1,2025,2025-06
TXN0012927,INV02888,2023-02-15,SIP,2520.01,West Bengal,18-24,T30,Female,2730.61,1,2023,2023-02
TXN0012928,INV02888,2022-10-20,Lumpsum,15499.33,West Bengal,18-24,T30,Female,2730.61,1,2022,2022-10
TXN0012929,INV02888,2024-01-14,SIP,2829.94,West Bengal,18-24,T30,Female,2730.61,1,2024,2024-01
TXN0012930,INV02888,2025-09-02,SIP,3094.0,West Bengal,18-24,T30,Female,2730.61,1,2025,2025-09
TXN0012931,INV02888,2022-10-08,Lumpsum,25857.44,West Bengal,18-24,T30,Female,2730.61,1,2022,2022-10
TXN0012932,INV02888,2025-10-28,Lumpsum,21701.82,West Bengal,18-24,T30,Female,2730.61,1,2025,2025-10
TXN0012933,INV02889,2024-04-13,SIP,8512.34,Kerala,35-44,B30,Female,7737.6,1,2024,2024-04
TXN0012934,INV02889,2022-03-18,SIP,8451.47,Kerala,35-44,B30,Female,7737.6,1,2022,2022-03
TXN0012935,INV02889,2023-11-09,SIP,8594.4,Kerala,35-44,B30,Female,7737.6,1,2023,2023-11
TXN0012936,INV02890,2022-06-12,SIP,7808.28,Maharashtra,35-44,T30,Male,7020.25,1,2022,2022-06
TXN0012937,INV02890,2023-12-27,SIP,8071.78,Maharashtra,35-44,T30,Male,7020.25,1,2023,2023-12
TXN0012938,INV02890,2025-09-03,SIP,7250.82,Maharashtra,35-44,T30,Male,7020.25,1,2025,2025-09
TXN0012939,INV02891,2025-03-01,SIP,8985.93,Delhi,45-54,T30,Male,8074.36,1,2025,2025-03
TXN0012940,INV02891,2023-05-23,Redemption,52270.96,Delhi,45-54,T30,Male,8074.36,1,2023,2023-05
TXN0012941,INV02892,2022-05-19,SIP,25774.72,Maharashtra,25-34,T30,Female,28451.1,1,2022,2022-05
TXN0012942,INV02892,2023-11-26,SIP,26401.01,Maharashtra,25-34,T30,Female,28451.1,1,2023,2023-11
TXN0012943,INV02892,2024-06-08,Redemption,119576.43,Maharashtra,25-34,T30,Female,28451.1,1,2024,2024-06
TXN0012944,INV02892,2025-01-07,Redemption,158966.01,Maharashtra,25-34,T30,Female,28451.1,1,2025,2025-01
TXN0012945,INV02892,2022-11-23,SIP,26184.03,Maharashtra,25-34,T30,Female,28451.1,1,2022,2022-11
TXN0012946,INV02893,2023-04-05,Lumpsum,302719.52,Punjab,45-54,T30,Male,38247.41,1,2023,2023-04
TXN0012947,INV02893,2022-05-26,SIP,41670.56,Punjab,45-54,T30,Male,38247.41,1,2022,2022-05
TXN0012948,INV02893,2024-09-16,SIP,43223.57,Punjab,45-54,T30,Male,38247.41,1,2024,2024-09
TXN0012949,INV02893,2025-04-02,SIP,43064.39,Punjab,45-54,T30,Male,38247.41,1,2025,2025-04
TXN0012950,INV02893,2023-01-23,SIP,37371.54,Punjab,45-54,T30,Male,38247.41,1,2023,2023-01
TXN0012951,INV02893,2022-09-14,Lumpsum,223155.42,Punjab,45-54,T30,Male,38247.41,1,2022,2022-09
TXN0012952,INV02894,2024-09-03,SIP,15852.97,Telangana,45-54,T30,Female,15820.13,1,2024,2024-09
TXN0012953,INV02894,2023-08-17,Lumpsum,72009.73,Telangana,45-54,T30,Female,15820.13,1,2023,2023-08
TXN0012954,INV02895,2024-07-10,Lumpsum,347752.96,Kerala,25-34,T30,Female,27086.87,1,2024,2024-07
TXN0012955,INV02895,2024-10-23,Lumpsum,161343.72,Kerala,25-34,T30,Female,27086.87,1,2024,2024-10
TXN0012956,INV02895,2025-10-12,SIP,26246.9,Kerala,25-34,T30,Female,27086.87,1,2025,2025-10
TXN0012957,INV02896,2024-03-29,SIP,24853.23,Tamil Nadu,45-54,T30,Female,26919.62,1,2024,2024-03
TXN0012958,INV02896,2022-01-16,SIP,25060.12,Tamil Nadu,45-54,T30,Female,26919.62,1,2022,2022-01
TXN0012959,INV02897,2023-02-17,SIP,11402.78,Maharashtra,25-34,B30,Male,10618.89,1,2023,2023-02
TXN0012960,INV02897,2024-01-18,SIP,11158.66,Maharashtra,25-34,B30,Male,10618.89,1,2024,2024-01
TXN0012961,INV02897,2022-09-10,SIP,10905.03,Maharashtra,25-34,B30,Male,10618.89,1,2022,2022-09
TXN0012962,INV02898,2022-01-24,SIP,9073.94,Maharashtra,25-34,B30,Female,8171.43,1,2022,2022-01
TXN0012963,INV02898,2022-06-14,SIP,7554.03,Maharashtra,25-34,B30,Female,8171.43,1,2022,2022-06
TXN0012964,INV02898,2023-08-14,SIP,8888.52,Maharashtra,25-34,B30,Female,8171.43,1,2023,2023-08
TXN0012965,INV02898,2025-11-17,SIP,9030.64,Maharashtra,25-34,B30,Female,8171.43,1,2025,2025-11
TXN0012966,INV02898,2024-06-20,Lumpsum,45899.19,Maharashtra,25-34,B30,Female,8171.43,1,2024,2024-06
TXN0012967,INV02899,2025-12-12,SIP,1954.14,Telangana,55+,B30,Male,2145.93,1,2025,2025-12
TXN0012968,INV02899,2022-10-30,Lumpsum,17751.48,Telangana,55+,B30,Male,2145.93,1,2022,2022-10
TXN0012969,INV02899,2022-07-08,SIP,2091.03,Telangana,55+,B30,Male,2145.93,1,2022,2022-07
TXN0012970,INV02899,2023-10-01,SIP,2093.13,Telangana,55+,B30,Male,2145.93,1,2023,2023-10
TXN0012971,INV02900,2023-07-03,SIP,4882.86,Uttar Pradesh,25-34,T30,Female,4693.68,1,2023,2023-07
TXN0012972,INV02900,2022-01-17,Lumpsum,55740.17,Uttar Pradesh,25-34,T30,Female,4693.68,1,2022,2022-01
TXN0012973,INV02900,2025-12-20,Lumpsum,45432.4,Uttar Pradesh,25-34,T30,Female,4693.68,1,2025,2025-12
TXN0012974,INV02900,2024-05-27,Lumpsum,50144.31,Uttar Pradesh,25-34,T30,Female,4693.68,1,2024,2024-05
TXN0012975,INV02900,2024-04-11,SIP,4888.71,Uttar Pradesh,25-34,T30,Female,4693.68,1,2024,2024-04
TXN0012976,INV02901,2022-12-03,SIP,11622.97,Telangana,35-44,T30,Male,11031.1,1,2022,2022-12
TXN0012977,INV02901,2024-04-20,Lumpsum,47050.01,Telangana,35-44,T30,Male,11031.1,1,2024,2024-04
TXN0012978,INV02902,2023-12-11,Redemption,27746.72,Delhi,25-34,T30,Male,4540.77,1,2023,2023-12
TXN0012979,INV02902,2025-12-06,Redemption,31126.07,Delhi,25-34,T30,Male,4540.77,1,2025,2025-12
TXN0012980,INV02902,2022-09-30,Redemption,27130.41,Delhi,25-34,T30,Male,4540.77,1,2022,2022-09
TXN0012981,INV02902,2025-05-02,Lumpsum,61507.94,Delhi,25-34,T30,Male,4540.77,1,2025,2025-05
TXN0012982,INV02902,2025-08-25,Lumpsum,36790.4,Delhi,25-34,T30,Male,4540.77,1,2025,2025-08
TXN0012983,INV02902,2023-06-14,SIP,4279.58,Delhi,25-34,T30,Male,4540.77,1,2023,2023-06
TXN0012984,INV02902,2022-05-09,SIP,4457.48,Delhi,25-34,T30,Male,4540.77,1,2022,2022-05
TXN0012985,INV02903,2022-11-26,Redemption,11390.78,Maharashtra,25-34,B30,Male,1927.39,1,2022,2022-11
TXN0012986,INV02903,2023-06-05,SIP,2077.2,Maharashtra,25-34,B30,Male,1927.39,1,2023,2023-06
TXN0012987,INV02903,2024-11-07,SIP,2068.66,Maharashtra,25-34,B30,Male,1927.39,1,2024,2024-11
TXN0012988,INV02903,2022-09-06,Lumpsum,14951.12,Maharashtra,25-34,B30,Male,1927.39,1,2022,2022-09
TXN0012989,INV02903,2022-06-08,SIP,1983.55,Maharashtra,25-34,B30,Male,1927.39,1,2022,2022-06
TXN0012990,INV02904,2025-09-08,SIP,6811.56,West Bengal,25-34,B30,Female,6336.05,1,2025,2025-09
TXN0012991,INV02904,2023-10-15,Redemption,17870.63,West Bengal,25-34,B30,Female,6336.05,1,2023,2023-10
TXN0012992,INV02904,2024-08-31,Lumpsum,77313.25,West Bengal,25-34,B30,Female,6336.05,1,2024,2024-08
TXN0012993,INV02905,2024-06-27,Redemption,44963.8,Gujarat,35-44,T30,Male,15038.06,1,2024,2024-06
TXN0012994,INV02905,2023-08-11,SIP,15747.73,Gujarat,35-44,T30,Male,15038.06,1,2023,2023-08
TXN0012995,INV02905,2023-12-16,SIP,16434.93,Gujarat,35-44,T30,Male,15038.06,1,2023,2023-12
TXN0012996,INV02905,2024-09-06,SIP,15963.38,Gujarat,35-44,T30,Male,15038.06,1,2024,2024-09
TXN0012997,INV02906,2025-09-13,SIP,6685.3,Karnataka,35-44,T30,Female,5996.02,1,2025,2025-09
